date	time	date.time	425nm	455nm	485nm	515nm	555nm	615nm	660nm	695nm	tilt
43149	0.687581019	43149.68758	0.053	0.073	0.095	0.044	0.044	0.033	-0.009	0.015	2.6
43149	0.687592593	43149.68759	0.052	0.068	0.098	0.045	0.044	0.033	-0.009	0.014	2.8
43149	0.687604167	43149.6876	0.054	0.07	0.094	0.044	0.045	0.034	-0.008	0.015	2.5
43149	0.687615741	43149.68762	0.051	0.071	0.095	0.044	0.043	0.034	-0.009	0.014	2.6
43149	0.687627315	43149.68763	0.051	0.065	0.095	0.046	0.043	0.035	-0.007	0.015	2.4
43149	0.687638889	43149.68764	0.052	0.067	0.096	0.044	0.043	0.034	-0.008	0.015	2.7
43149	0.687650463	43149.68765	0.053	0.066	0.092	0.044	0.043	0.034	-0.008	0.015	3
43149	0.697974537	43149.69797	0.051	0.063	0.089	0.041	0.043	0.032	-0.011	0.013	2.8
43149	0.697986111	43149.69799	0.054	0.062	0.09	0.042	0.041	0.032	-0.01	0.009	2.8
43149	0.697997685	43149.698	0.048	0.056	0.09	0.042	0.042	0.031	-0.011	0.013	2.7
43149	0.698009259	43149.69801	0.047	0.064	0.091	0.042	0.041	0.031	-0.01	0.014	2.8
43149	0.698020833	43149.69802	0.049	0.069	0.088	0.041	0.041	0.031	-0.01	0.013	2.6
43149	0.698032407	43149.69803	0.048	0.069	0.087	0.039	0.042	0.031	-0.01	0.013	2.8
43149	0.698043981	43149.69804	0.048	0.064	0.092	0.042	0.041	0.03	-0.009	0.013	3
43149	0.698055556	43149.69806	0.047	0.066	0.087	0.042	0.043	0.031	-0.01	0.012	2.7
43149	0.69806713	43149.69807	0.051	0.065	0.09	0.042	0.041	0.032	-0.01	0.012	2.7
43149	0.708391204	43149.70839	0.045	0.054	0.082	0.037	0.038	0.029	-0.012	0.011	2.9
43149	0.708402778	43149.7084	0.046	0.055	0.078	0.037	0.036	0.027	-0.012	0.009	2.6
43149	0.708414352	43149.70841	0.041	0.054	0.079	0.034	0.036	0.028	-0.012	0.009	2.6
43149	0.708425926	43149.70843	0.045	0.057	0.078	0.038	0.037	0.027	-0.011	0.011	2.7
43149	0.7084375	43149.70844	0.041	0.045	0.083	0.037	0.038	0.028	-0.011	0.01	2.8
43149	0.708449074	43149.70845	0.043	0.055	0.082	0.036	0.034	0.027	-0.012	0.01	2.7
43149	0.708460648	43149.70846	0.044	0.057	0.08	0.037	0.036	0.028	-0.011	0.011	2.5
43149	0.708472222	43149.70847	0.039	0.053	0.077	0.038	0.036	0.028	-0.012	0.01	2.8
43149	0.708483796	43149.70848	0.045	0.056	0.077	0.037	0.035	0.027	-0.011	0.01	2.8
43149	0.71880787	43149.71881	0.037	0.048	0.066	0.033	0.031	0.025	-0.014	0.007	2.8
43149	0.718819444	43149.71882	0.037	0.047	0.067	0.034	0.03	0.025	-0.016	0.007	2.8
43149	0.718831019	43149.71883	0.036	0.049	0.066	0.031	0.031	0.025	-0.015	0.007	3.1
43149	0.718842593	43149.71884	0.037	0.047	0.066	0.032	0.031	0.025	-0.015	0.008	2.7
43149	0.718854167	43149.71885	0.036	0.05	0.062	0.033	0.03	0.024	-0.014	0.008	2.5
43149	0.718865741	43149.71887	0.036	0.051	0.066	0.036	0.031	0.024	-0.014	0.006	2.9
43149	0.718877315	43149.71888	0.04	0.045	0.061	0.033	0.029	0.024	-0.014	0.008	2.6
43149	0.718888889	43149.71889	0.035	0.049	0.065	0.032	0.031	0.023	-0.014	0.007	3
43149	0.718900463	43149.7189	0.038	0.047	0.067	0.032	0.03	0.023	-0.014	0.007	2.6
43149	0.729224537	43149.72922	0.029	0.038	0.048	0.023	0.023	0.016	-0.018	0.003	2.5
43149	0.729236111	43149.72924	0.03	0.038	0.049	0.025	0.023	0.019	-0.018	0.003	2.7
43149	0.729247685	43149.72925	0.029	0.037	0.049	0.025	0.023	0.018	-0.019	0.002	2.8
43149	0.729259259	43149.72926	0.024	0.037	0.047	0.024	0.022	0.023	-0.019	0.002	2.6
43149	0.729270833	43149.72927	0.031	0.037	0.048	0.023	0.023	0.017	-0.018	0.002	2.7
43149	0.729282407	43149.72928	0.032	0.035	0.047	0.023	0.024	0.018	-0.018	0.003	2.9
43149	0.729293981	43149.72929	0.032	0.036	0.047	0.025	0.022	0.017	-0.018	0.002	2.9
43149	0.729305556	43149.72931	0.03	0.035	0.048	0.024	0.024	0.018	-0.017	0.002	2.7
43149	0.72931713	43149.72932	0.03	0.033	0.048	0.024	0.021	0.016	-0.017	0.002	2.5
43149	0.739641204	43149.73964	0.018	0.025	0.033	0.016	0.015	0.012	-0.024	-0.003	2.6
43149	0.739652778	43149.73965	0.019	0.026	0.031	0.017	0.021	0.012	-0.023	-0.003	2.7
43149	0.739664352	43149.73966	0.039	0.027	0.025	0.031	0.014	0.011	-0.023	-0.003	2.6
43149	0.739675926	43149.73968	0.02	0.021	0.031	0.019	0.015	0.011	-0.024	-0.003	2.8
43149	0.7396875	43149.73969	0.022	0.023	0.03	0.016	0.014	0.011	-0.022	-0.003	2.7
43149	0.739699074	43149.7397	0.017	0.023	0.03	0.017	0.014	0.012	-0.023	-0.002	2.7
43149	0.739710648	43149.73971	0.02	0.024	0.031	0.015	0.014	0.012	-0.022	-0.004	2.7
43149	0.739722222	43149.73972	0.016	0.024	0.02	0.016	0.014	0.011	-0.021	-0.003	2.5
43149	0.739733796	43149.73973	0.016	0.026	0.026	0.015	0.015	0.01	-0.022	-0.003	2.7
43149	0.75005787	43149.75006	0.01	0.026	0.015	0.007	0.008	0.007	-0.026	-0.006	2.8
43149	0.750069444	43149.75007	0.013	0.015	0.018	0.01	0.008	0.008	-0.025	-0.006	2.7
43149	0.750081019	43149.75008	0.018	0.014	0.028	0.01	0.009	0.006	-0.026	-0.008	2.6
43149	0.750092593	43149.75009	0.009	0.012	0.017	0.009	0.01	0.006	-0.025	-0.006	2.6
43149	0.750104167	43149.7501	0.016	0.014	0.016	0.012	0.01	0.005	-0.025	-0.007	2.6
43149	0.750115741	43149.75012	0.014	0.017	0.018	0.011	0.008	0.006	-0.025	-0.007	2.9
43149	0.750127315	43149.75013	0.014	0.015	0.016	0.011	0.007	0.007	-0.024	-0.006	2.5
43149	0.750138889	43149.75014	0.011	0.015	0.02	0.005	0.006	0.007	-0.024	-0.007	2.6
43149	0.750150463	43149.75015	0.014	0.013	0.017	0.011	0.009	0.006	-0.024	-0.007	3
43149	0.760474537	43149.76047	0.002	0.01	0.005	0.006	0	0.004	-0.029	-0.009	2.6
43149	0.760486111	43149.76049	0.005	0.008	0.008	0.005	0.003	0.003	-0.027	-0.008	2.5
43149	0.760497685	43149.7605	0.008	0.009	0.004	0.004	0.003	0.003	-0.028	-0.01	2.6
43149	0.760509259	43149.76051	0.003	0.006	0.004	0.006	0.004	0.002	-0.029	-0.01	2.4
43149	0.760520833	43149.76052	0.007	0.005	0.004	0.006	0.003	0.002	-0.027	-0.01	2.8
43149	0.760532407	43149.76053	0.006	0.009	0.006	0.006	0.004	0.003	-0.027	-0.01	2.6
43149	0.760543981	43149.76054	0.004	0.005	0.003	0.004	0.001	0.002	-0.027	-0.01	2.8
43149	0.760555556	43149.76056	0.007	0.009	0.005	0.006	0.002	0.002	-0.027	-0.009	2.7
43149	0.76056713	43149.76057	0.007	0.008	0.003	0.006	0.001	0.003	-0.026	-0.01	2.8
43149	0.770891204	43149.77089	0.006	0.003	0	0.002	-0.001	0.001	-0.03	-0.011	2.4
43149	0.770902778	43149.7709	0.004	0.005	0.002	0.003	0.001	-0.002	-0.03	-0.011	2.7
43149	0.770914352	43149.77091	0.004	0.004	-0.002	0.004	0.002	0.002	-0.03	-0.011	2.6
43149	0.770925926	43149.77093	-0.007	0.007	-0.001	0.001	0	0.001	-0.03	-0.011	2.7
43149	0.7709375	43149.77094	0.004	0.007	-0.003	0.003	-0.001	0.001	-0.03	-0.009	2.4
43149	0.770949074	43149.77095	0.003	0.004	-0.002	0.002	-0.002	0.001	-0.029	-0.011	2.8
43149	0.770960648	43149.77096	0.004	0.004	-0.001	0.004	-0.002	0	-0.03	-0.011	3.2
43149	0.770972222	43149.77097	0.003	0.005	0	0.002	-0.001	0.002	-0.029	-0.011	2.4
43149	0.770983796	43149.77098	0	0.003	-0.004	0.001	-0.002	0	-0.028	-0.012	2.9
43149	0.78130787	43149.78131	-0.018	0	-0.001	-0.008	-0.004	-0.002	-0.032	-0.012	3
43149	0.781319444	43149.78132	0.002	0.002	-0.003	0.001	-0.004	0	-0.031	-0.011	3.1
43149	0.781331019	43149.78133	0	0.001	-0.005	0.001	-0.003	0	-0.031	-0.012	2.5
43149	0.781342593	43149.78134	0.001	0.002	-0.002	0	-0.004	0	-0.031	-0.016	2.7
43149	0.781354167	43149.78135	0.001	-0.008	-0.003	0.003	-0.001	-0.001	-0.031	-0.013	2.6
43149	0.781365741	43149.78137	0	0	-0.003	0	-0.004	-0.002	-0.03	-0.012	2.7
43149	0.781377315	43149.78138	0.002	0.006	-0.006	0.001	-0.003	-0.001	-0.03	-0.011	2.7
43149	0.781388889	43149.78139	0.003	0.003	-0.005	0	0	-0.001	-0.03	-0.011	2.4
43149	0.781400463	43149.7814	0.004	0.003	0	0.002	-0.003	-0.001	-0.03	-0.012	2.7
43149	0.791724537	43149.79172	0.003	0.003	-0.002	0.001	-0.003	-0.001	-0.031	-0.011	2.8
43149	0.791736111	43149.79174	-0.002	0.006	-0.003	0.001	-0.002	-0.001	-0.031	-0.011	2.8
43149	0.791747685	43149.79175	0.001	0.002	-0.005	0.002	-0.004	0	-0.031	-0.011	2.5
43149	0.791759259	43149.79176	0.003	0.002	-0.003	0.001	-0.003	-0.001	-0.031	-0.013	2.8
43149	0.791770833	43149.79177	0	0.004	0.011	0.003	-0.004	0	-0.031	-0.012	3
43149	0.791782407	43149.79178	0.002	0	-0.002	0.001	-0.002	-0.001	-0.029	-0.011	2.6
43149	0.791793981	43149.79179	0	0	-0.004	0.001	-0.005	-0.002	-0.03	-0.013	2.8
43149	0.791805556	43149.79181	-0.002	0	-0.006	0	-0.005	-0.001	-0.029	-0.012	2.6
43149	0.79181713	43149.79182	0.001	0.003	-0.007	0.001	-0.003	-0.001	-0.03	-0.012	2.7
43149	0.802141204	43149.80214	0	0	0.024	0.002	-0.006	-0.001	-0.032	-0.011	2.6
43149	0.802152778	43149.80215	0.006	0.002	-0.003	0.002	-0.003	0	-0.031	-0.012	2.6
43149	0.802164352	43149.80216	0.005	0.003	-0.004	0.001	-0.002	-0.003	-0.031	-0.013	2.6
43149	0.802175926	43149.80218	0.004	0.002	-0.008	0.001	-0.003	-0.001	-0.031	-0.012	2.2
43149	0.8021875	43149.80219	-0.001	0.003	-0.007	0.008	-0.003	-0.001	-0.031	-0.013	2.7
43149	0.802199074	43149.8022	0.002	-0.004	-0.001	0	-0.003	-0.002	-0.031	-0.012	2.8
43149	0.802210648	43149.80221	-0.008	0	-0.005	0.001	-0.004	-0.001	-0.03	-0.013	3
43149	0.802222222	43149.80222	0.005	0.002	-0.006	0.002	-0.004	-0.001	-0.03	-0.012	2.9
43149	0.802233796	43149.80223	0	0.002	-0.005	0.001	-0.003	-0.002	-0.03	-0.012	2.6
43149	0.81255787	43149.81256	-0.002	-0.002	-0.003	0.001	-0.009	0	-0.031	-0.012	3
43149	0.812569444	43149.81257	0.008	0.002	-0.005	0	-0.001	-0.001	-0.033	-0.012	2.5
43149	0.812581019	43149.81258	0.002	-0.005	-0.003	0	-0.003	-0.001	-0.031	-0.013	2.8
43149	0.812592593	43149.81259	0	0.002	-0.003	0.001	-0.004	-0.002	-0.03	-0.013	2.9
43149	0.812604167	43149.8126	0.011	0	-0.004	0.001	-0.003	0	-0.031	-0.012	2.5
43149	0.812615741	43149.81262	0	0.012	-0.002	0	-0.005	-0.001	-0.031	-0.013	2.7
43149	0.812627315	43149.81263	0.001	0.003	-0.003	0.001	-0.004	-0.001	-0.03	-0.013	2.7
43149	0.812638889	43149.81264	0.004	0.003	-0.003	0.001	-0.002	-0.001	-0.03	-0.013	2.4
43149	0.812650463	43149.81265	0.001	0.002	-0.007	-0.002	-0.002	0	-0.029	-0.013	2.5
43149	0.822974537	43149.82297	0	0.001	-0.004	0.001	-0.004	0	-0.031	-0.011	3
43149	0.822986111	43149.82299	0.003	-0.001	-0.004	0.002	-0.002	-0.001	-0.03	-0.012	2.9
43149	0.822997685	43149.823	0.003	-0.009	-0.004	0	-0.001	0	-0.032	-0.012	2.8
43149	0.823009259	43149.82301	0.003	-0.001	-0.004	0.001	-0.002	-0.001	-0.03	-0.013	2.7
43149	0.823020833	43149.82302	0.004	0	-0.005	0	-0.002	-0.002	-0.031	-0.013	2.6
43149	0.823032407	43149.82303	-0.002	-0.001	0.014	0.003	-0.004	-0.001	-0.031	-0.012	2.7
43149	0.823043981	43149.82304	0.001	0	-0.003	0.001	-0.003	0.002	-0.031	-0.011	2.7
43149	0.823055556	43149.82306	0.005	0	-0.005	0.001	-0.002	-0.001	-0.031	-0.012	2.8
43149	0.82306713	43149.82307	0	0.001	-0.004	0.001	-0.003	-0.001	-0.028	-0.013	2.7
43149	0.833391204	43149.83339	-0.003	-0.003	-0.002	0	-0.003	-0.001	-0.033	-0.011	2.8
43149	0.833402778	43149.8334	-0.004	0.002	-0.004	0	-0.003	-0.001	-0.032	-0.012	2.9
43149	0.833414352	43149.83341	0.001	-0.002	-0.003	-0.001	-0.004	-0.001	-0.031	-0.013	2.6
43149	0.833425926	43149.83343	0.003	0.004	-0.004	0.001	-0.002	-0.001	-0.031	-0.012	2.7
43149	0.8334375	43149.83344	0.003	0.001	-0.005	0	-0.005	-0.003	-0.032	-0.012	2.6
43149	0.833449086	43149.83345	-0.013	0.002	-0.006	0.001	-0.005	-0.001	-0.031	-0.012	2.4
43149	0.833460648	43149.83346	0	0	-0.008	0.001	-0.006	-0.001	-0.03	-0.012	2.9
43149	0.833472222	43149.83347	-0.001	-0.001	-0.006	0.002	-0.004	-0.001	-0.03	-0.013	2.9
43149	0.833483796	43149.83348	0.003	-0.004	-0.005	0	-0.002	-0.002	-0.03	-0.012	2.7
43149	0.84380787	43149.84381	0.003	0	-0.004	0.002	-0.001	-0.002	-0.032	-0.012	2.6
43149	0.843819444	43149.84382	-0.001	0.002	0.006	0.001	-0.002	-0.001	-0.031	-0.012	2.7
43149	0.843831019	43149.84383	0.003	0	-0.003	0.002	-0.001	-0.001	-0.032	-0.011	3
43149	0.843842593	43149.84384	0	-0.001	-0.005	0.001	-0.003	0.002	-0.03	-0.013	2.5
43149	0.843854167	43149.84385	0.003	0.002	-0.004	0.002	0.001	-0.001	-0.031	-0.012	3
43149	0.843865741	43149.84387	0.013	0.002	-0.012	0	-0.004	-0.001	-0.031	-0.013	2.7
43149	0.843877315	43149.84388	-0.002	-0.012	-0.005	-0.001	-0.004	-0.001	-0.031	-0.013	2.8
43149	0.843888889	43149.84389	-0.001	0.003	-0.003	0	-0.003	0	-0.03	-0.012	2.4
43149	0.843900463	43149.8439	0	-0.001	-0.006	0	-0.002	-0.001	-0.03	-0.013	2.9
43149	0.854224537	43149.85422	0.001	0	-0.004	0	-0.002	-0.001	-0.032	-0.011	2.7
43149	0.854236111	43149.85424	0.003	0	-0.005	0.001	-0.002	-0.001	-0.032	-0.012	2.7
43149	0.854247685	43149.85425	-0.001	0.002	-0.005	0	-0.004	0.001	-0.031	-0.013	2.7
43149	0.854259259	43149.85426	0.003	0.001	-0.004	0	-0.002	0	-0.03	-0.012	2.7
43149	0.854270833	43149.85427	0.001	0.001	-0.005	0	-0.004	-0.001	-0.031	-0.012	2.6
43149	0.854282407	43149.85428	0.002	0.003	-0.005	0.001	-0.003	0	-0.031	-0.009	2.9
43149	0.854293981	43149.85429	-0.001	0.003	-0.004	-0.001	-0.004	-0.002	-0.031	-0.012	3.1
43149	0.854305556	43149.85431	0.004	0.002	-0.002	0.001	-0.002	0	-0.029	-0.012	2.8
43149	0.85431713	43149.85432	0.001	-0.001	-0.006	-0.001	-0.004	-0.001	-0.03	-0.011	2.5
43149	0.864641204	43149.86464	0.003	0	-0.001	0	-0.001	0	-0.031	-0.011	2.8
43149	0.864652778	43149.86465	0.004	0.002	-0.004	0.001	-0.008	-0.001	-0.033	-0.012	3
43149	0.864664352	43149.86466	0.003	0.001	-0.004	0.001	-0.003	0	-0.032	-0.013	2.6
43149	0.864675926	43149.86468	0.002	0.029	-0.002	0.001	-0.003	-0.001	-0.031	-0.012	2.9
43149	0.8646875	43149.86469	-0.002	0.001	-0.003	-0.001	-0.004	-0.001	-0.031	-0.011	2.5
43149	0.864699074	43149.8647	0.003	0	-0.005	0.001	-0.004	-0.001	-0.032	-0.013	2.8
43149	0.864710648	43149.86471	0	-0.001	-0.004	-0.001	-0.003	-0.001	-0.031	-0.012	2.5
43149	0.864722222	43149.86472	0.002	0	-0.006	0.002	-0.002	-0.002	-0.029	-0.014	2.6
43149	0.864733796	43149.86473	0.002	0.003	-0.004	0	-0.004	-0.001	-0.03	-0.012	2.4
43149	0.87505787	43149.87506	0.001	0.002	-0.007	0.001	-0.002	-0.001	-0.031	-0.012	2.7
43149	0.875069444	43149.87507	0.002	0.002	-0.006	0	-0.004	-0.002	-0.032	-0.012	2.6
43149	0.875081019	43149.87508	0.002	-0.002	0	0.007	-0.003	0.001	-0.032	-0.012	3
43149	0.875092593	43149.87509	0.003	0.009	-0.001	0.001	-0.002	-0.002	-0.032	-0.012	2.8
43149	0.875104167	43149.8751	0.004	0.003	-0.007	0	-0.003	-0.001	-0.032	-0.013	2.7
43149	0.875115741	43149.87512	0.005	0.002	-0.007	0.002	-0.004	-0.001	-0.032	-0.012	3
43149	0.875127315	43149.87513	-0.004	0.002	-0.006	0.004	-0.005	-0.001	-0.031	-0.013	2.8
43149	0.875138889	43149.87514	0.004	-0.003	-0.005	0	-0.004	0	-0.033	-0.013	2.6
43149	0.875150463	43149.87515	0.002	-0.001	-0.005	0.001	-0.001	0	-0.03	-0.012	2.6
43149	0.885474537	43149.88547	0.001	0.001	-0.003	-0.001	-0.003	-0.001	-0.032	-0.012	2.6
43149	0.885486111	43149.88549	0.001	0.001	-0.003	-0.001	-0.003	-0.002	-0.032	-0.012	2.5
43149	0.885497685	43149.8855	0.002	0.005	-0.005	0.008	-0.001	-0.001	-0.033	-0.011	2.8
43149	0.885509259	43149.88551	0.002	0.005	-0.003	0.001	-0.005	-0.001	-0.032	-0.012	2.6
43149	0.885520833	43149.88552	0.002	0.003	-0.005	0.001	-0.002	0.002	-0.031	-0.012	2.6
43149	0.885532407	43149.88553	0.001	0	-0.002	0	-0.002	0	-0.03	-0.011	2.9
43149	0.885543981	43149.88554	-0.009	0.003	-0.006	-0.004	-0.003	0	-0.03	-0.013	3
43149	0.885555556	43149.88556	0	-0.015	-0.006	-0.001	-0.001	-0.001	-0.031	-0.012	2.8
43149	0.88556713	43149.88557	0.003	0.002	-0.006	0	-0.005	0	-0.03	-0.012	2.8
43149	0.895891204	43149.89589	0.003	0.001	-0.002	0.001	-0.002	0	-0.031	-0.012	2.4
43149	0.895902778	43149.8959	0.002	0	-0.005	0.001	-0.001	-0.001	-0.031	-0.011	2.6
43149	0.895914352	43149.89591	0.005	0.002	0.014	0.002	-0.006	0	-0.031	-0.011	3
43149	0.895925926	43149.89593	-0.002	0.002	-0.003	0.001	-0.003	-0.001	-0.03	-0.012	2.9
43149	0.8959375	43149.89594	0	0.001	-0.002	0	-0.005	-0.001	-0.03	-0.012	2.4
43149	0.895949074	43149.89595	0.005	0.003	-0.004	0	-0.001	-0.001	-0.031	-0.012	2.8
43149	0.895960648	43149.89596	0.006	0.001	-0.004	0	-0.002	-0.001	-0.031	-0.014	2.6
43149	0.895972222	43149.89597	0.003	0.001	-0.004	0.004	-0.001	-0.001	-0.031	-0.012	2.9
43149	0.895983796	43149.89598	0.002	-0.001	-0.007	0	-0.004	0.01	-0.032	-0.013	2.6
43149	0.90630787	43149.90631	0.004	0.002	-0.004	0	-0.003	-0.003	-0.033	-0.012	2.5
43149	0.906319444	43149.90632	-0.001	0.003	-0.002	-0.001	-0.002	-0.001	-0.031	-0.012	2.5
43149	0.906331019	43149.90633	0.004	0	-0.006	0	-0.01	0	-0.032	-0.012	3.2
43149	0.906342593	43149.90634	-0.008	0.002	-0.004	-0.003	-0.003	-0.001	-0.03	-0.013	2.7
43149	0.906354167	43149.90635	0	-0.007	-0.004	0.001	-0.003	-0.001	-0.031	-0.012	2.7
43149	0.906365741	43149.90637	0.003	0.001	-0.007	-0.001	-0.002	0	-0.031	-0.012	2.6
43149	0.906377315	43149.90638	0.006	0.001	-0.005	0	-0.003	0	-0.031	-0.012	2.8
43149	0.906388889	43149.90639	-0.002	0.001	-0.01	-0.003	-0.003	-0.001	-0.031	-0.012	2.7
43149	0.906400463	43149.9064	0.001	-0.002	-0.006	0.001	-0.003	-0.001	-0.022	-0.011	2.7
43149	0.916724537	43149.91672	0	0.006	-0.005	0	-0.005	-0.001	-0.03	-0.012	2.5
43149	0.916736111	43149.91674	0	0.001	-0.004	0	-0.002	0	-0.031	-0.012	2.8
43149	0.916747685	43149.91675	0.002	-0.003	-0.004	0	-0.001	-0.001	-0.032	-0.013	2.9
43149	0.916759259	43149.91676	0	0	-0.004	-0.003	-0.005	-0.001	-0.033	-0.013	2.9
43149	0.916770833	43149.91677	0.003	0.001	-0.005	0.001	-0.003	0	-0.031	-0.012	3.4
43149	0.916782407	43149.91678	0.003	0.003	-0.004	0	-0.002	0	-0.031	-0.012	2.7
43149	0.916793981	43149.91679	0.006	0.001	-0.005	0.001	-0.003	-0.002	-0.031	-0.012	3
43149	0.916805556	43149.91681	-0.005	0	-0.004	0	-0.003	-0.001	-0.031	-0.012	2.7
43149	0.91681713	43149.91682	0.002	-0.008	-0.002	0.001	-0.004	0	-0.031	-0.012	2.8
43149	0.927141204	43149.92714	0.001	0.006	-0.006	0	-0.004	-0.001	-0.031	-0.011	2.6
43149	0.927152778	43149.92715	0.001	0.002	-0.004	0	-0.003	-0.001	-0.032	-0.011	2.6
43149	0.927164352	43149.92716	0.003	-0.002	-0.005	0	-0.003	0	-0.032	-0.012	2.7
43149	0.927175926	43149.92718	0.006	0.002	0.012	0.008	-0.002	-0.002	-0.03	-0.012	3.1
43149	0.9271875	43149.92719	0	0	-0.002	-0.001	-0.003	0	-0.031	-0.013	2.7
43149	0.927199074	43149.9272	0.003	0.002	-0.006	0	-0.004	-0.001	-0.032	-0.013	3
43149	0.927210648	43149.92721	0.005	0.001	0.001	0	0.001	-0.001	-0.031	-0.012	2.7
43149	0.927222222	43149.92722	0.008	0.001	0.023	0.006	-0.002	-0.001	-0.03	-0.012	2.4
43149	0.927233796	43149.92723	0.004	-0.01	-0.004	0	-0.003	-0.001	-0.031	-0.011	2.6
43149	0.93755787	43149.93756	0.004	-0.012	-0.004	0	-0.004	-0.002	-0.032	-0.011	2.6
43149	0.937569444	43149.93757	0.003	0	-0.004	0.001	-0.003	-0.002	-0.031	-0.012	2.7
43149	0.937581019	43149.93758	0.003	-0.001	-0.003	0.002	-0.002	-0.002	-0.033	-0.011	2.8
43149	0.937592593	43149.93759	0.002	-0.001	-0.002	0.001	-0.004	-0.001	-0.032	-0.012	2.7
43149	0.937604167	43149.9376	0.001	-0.001	-0.005	0	-0.003	-0.001	-0.031	-0.013	2.6
43149	0.937615741	43149.93762	0.001	0	-0.005	0	-0.004	0.004	-0.032	-0.012	2.7
43149	0.937627315	43149.93763	0.005	0.001	-0.005	0	0.003	-0.001	-0.031	-0.012	2.6
43149	0.937638889	43149.93764	0.009	-0.001	0.002	-0.001	-0.004	0	-0.03	-0.012	2.6
43149	0.937650463	43149.93765	-0.001	0.011	-0.005	0.002	-0.004	-0.002	-0.031	-0.012	2.9
43149	0.947974537	43149.94797	0.001	-0.001	-0.006	0	-0.002	0	-0.032	-0.012	2.9
43149	0.947986111	43149.94799	0.004	0.002	-0.006	-0.001	-0.002	-0.001	-0.032	-0.015	2.5
43149	0.947997685	43149.948	0.003	-0.003	-0.006	0.001	-0.005	-0.001	-0.032	-0.011	2.4
43149	0.948009259	43149.94801	0.004	0.002	0.02	0	-0.002	-0.001	-0.031	-0.012	2.4
43149	0.948020833	43149.94802	-0.004	0	-0.004	0.001	-0.004	-0.002	-0.032	-0.012	2.5
43149	0.948032407	43149.94803	0.002	-0.001	-0.003	0.001	-0.005	-0.002	-0.033	-0.012	2.4
43149	0.948043981	43149.94804	0.003	0	-0.005	0.001	-0.002	-0.001	-0.031	-0.012	2.9
43149	0.948055556	43149.94806	0.005	0.003	-0.005	0.004	-0.005	-0.001	-0.03	-0.004	2.8
43149	0.94806713	43149.94807	0.002	-0.002	-0.005	0.019	-0.004	0	-0.031	-0.012	2.8
43149	0.958391204	43149.95839	0.004	-0.001	-0.006	0.001	-0.003	-0.002	-0.034	-0.011	2.9
43149	0.958402778	43149.9584	0.002	-0.002	-0.007	0	-0.004	0	-0.032	-0.012	3
43149	0.958414352	43149.95841	0.002	0	-0.004	0.001	-0.002	0	-0.032	-0.013	2.6
43149	0.958425926	43149.95843	0.001	0	0.001	0.002	-0.005	0	-0.032	-0.012	2.6
43149	0.9584375	43149.95844	0.017	-0.001	-0.004	0.002	-0.002	-0.001	-0.031	-0.012	2.6
43149	0.958449074	43149.95845	0.005	0.002	-0.003	0.001	-0.003	-0.001	-0.032	-0.013	3.1
43149	0.958460648	43149.95846	0.003	0.001	-0.003	0.003	0	-0.002	-0.032	-0.012	2.8
43149	0.958472222	43149.95847	0.005	-0.001	-0.002	0.002	-0.003	0	-0.03	-0.012	2.9
43149	0.958483796	43149.95848	0.001	0	0.022	0.001	-0.002	-0.001	-0.03	-0.012	2.6
43149	0.96880787	43149.96881	-0.021	0	-0.003	0.001	-0.002	-0.001	-0.032	-0.012	2.4
43149	0.968819444	43149.96882	0.002	0.004	-0.003	-0.001	-0.003	-0.001	-0.032	-0.012	2.7
43149	0.968831019	43149.96883	0	-0.001	-0.003	0	-0.003	0	-0.032	-0.013	2.5
43149	0.968842593	43149.96884	0.002	0.001	-0.004	0	-0.003	-0.001	-0.032	-0.012	2.5
43149	0.968854167	43149.96885	0.009	0	-0.002	0.001	-0.002	0	-0.033	-0.012	2.4
43149	0.968865741	43149.96887	0.002	-0.008	-0.006	0	-0.002	-0.001	-0.03	-0.012	2.1
43149	0.968877315	43149.96888	0.002	0.002	-0.004	0.002	-0.001	-0.001	-0.031	-0.011	2.6
43149	0.968888889	43149.96889	0.006	0	-0.005	0.001	-0.002	-0.002	-0.03	-0.013	2.7
43149	0.968900463	43149.9689	0.021	0	0	0.008	-0.004	0	-0.031	-0.012	2.7
43149	0.979224537	43149.97922	0.026	-0.002	-0.007	0.001	-0.003	0	-0.032	-0.011	2.6
43149	0.979236111	43149.97924	0.002	0.003	-0.005	-0.001	-0.002	-0.001	-0.027	-0.012	2.8
43149	0.979247685	43149.97925	0.003	-0.001	-0.006	-0.001	-0.002	0	-0.032	-0.012	2.7
43149	0.979259259	43149.97926	0.004	-0.001	-0.004	0.001	-0.002	-0.002	-0.032	-0.013	2.8
43149	0.979270833	43149.97927	0.001	-0.001	-0.002	-0.011	-0.004	-0.001	-0.031	-0.013	2.8
43149	0.979282407	43149.97928	0.004	0.004	-0.005	0.001	-0.002	0	-0.031	-0.012	2.5
43149	0.979293981	43149.97929	0.002	0.001	-0.002	0.002	-0.006	-0.001	-0.032	-0.012	2.6
43149	0.979305556	43149.97931	-0.001	0.004	-0.005	0.002	-0.003	-0.001	-0.031	-0.013	2.6
43149	0.97931713	43149.97932	-0.013	-0.002	-0.003	0	-0.005	-0.001	-0.032	-0.013	2.9
43149	0.989641204	43149.98964	-0.003	0	-0.006	-0.001	-0.003	0	-0.032	-0.012	2.5
