date.time	ntu	max.spectra	sum.irr
43424.56264	0.808	27.531	130.879
43424.57296	0.776	27.569	129.592
43424.57297	0.736	27.995	133.699
43424.57298	0.848	27.878	129.115
43424.57299	0.792	27.451	126.532
43424.573	1.112	27.975	131.97
43424.57301	0.72	26.699	126.132
43424.57303	1.136	29.285	134.741
43424.57304	0.92	24.27	111.812
43424.57305	0.776	20.541	97.358
43424.57306	0.64	22.36	100.739
43424.58337	0.728	22.685	107.151
43424.58339	1.345	21.829	102.272
43424.5834	1.153	22.507	105.11
43424.58341	0.936	23.348	109.801
43424.58342	0.712	22.995	107.941
43424.58343	0.76	22.945	106.881
43424.58344	0.656	24.091	114.19
43424.58345	0.648	25.78	121.295
43424.58346	0.744	25.486	118.897
43424.58348	0.888	25.926	119.067
43424.59379	0.825	24.199	111.17
43424.5938	0.864	23.305	109.31
43424.59381	0.792	22.416	105.471
43424.59382	0.952	24.566	116.185
43424.59384	0.848	24.049	113.319
43424.59385	0.864	6.808	31.798
43424.59386	0.8	6.602	30.955
43424.59387	1.177	6.741	31.395
43424.59388	0.968	6.755	31.858
43424.59389	0.976	6.851	32.499
43424.60421	0.769	6.815	32.061
43424.60422	0.713	6.82	31.977
43424.60423	0.792	6.794	31.9
43424.60424	0.616	6.774	31.854
43424.60425	0.712	12.883	57.434
43424.60426	0.728	12.417	54.349
43424.60428	0.696	14.164	59.251
43424.60429	0.688	14.35	64.024
43424.6043	0.672	12.869	59.958
43424.60431	0.792	12.34	57.606
43424.61462	0.833	12.685	57.024
43424.61465	0.681	12.97	57.684
43424.61466	1.889	14.226	60.592
43424.61467	0.84	10.278	46.802
43424.61468	1.088	10.274	46.264
43424.61469	0.656	10.107	44.531
43424.6147	0.808	9.649	43.729
43424.61472	0.592	9.219	40.835
43424.61473	0.76	9.363	41.675
43424.62504	0.745	9.114	41.083
43424.62505	1.201	8.987	40.24
43424.62506	0.937	9.031	39.653
43424.62508	0.721	6.7	29.633
43424.6251	0.992	6.685	30.173
43424.62511	0.832	6.862	30.318
43424.62512	0.784	6.704	29.438
43424.62513	1.137	6.835	30.601
43424.62514	0.736	6.858	30.135
43424.63546	2.186	6.654	29.554
43424.63547	0.568	6.599	29.42
43424.63548	0.584	7.026	31.183
43424.63549	0.624	5.168	22.683
43424.6355	0.616	4.994	22.174
43424.63551	1.505	5.06	22.418
43424.63553	0.664	5.232	23.02
43424.63554	0.816	5.13	22.58
43424.63555	0.576	5.059	22.384
43424.63556	1.072	5.052	22.286
43424.64587	0.592	4.965	22.109
43424.64589	19.081	2.563	11.342
43424.6459	0.912	2.611	11.435
43424.64591	0.72	2.553	11.154
43424.64592	0.696	2.544	11.238
43424.64593	0.712	2.615	11.513
43424.64594	1.016	2.628	11.561
43424.64595	1.68	2.63	11.617
43424.64597	1.328	2.607	11.434
43424.64598	0.928	2.605	11.554
43424.65629	0.52	1.597	6.975
43424.6563	0.536	1.606	6.925
43424.65631	0.648	1.59	6.826
43424.65633	0.656	1.637	6.871
43424.65634	0.632	1.63	7.064
43424.65635	0.52	1.586	6.877
43424.65636	0.792	1.605	6.976
43424.65637	0.608	1.617	7.02
43424.65638	0.504	1.585	6.934
43424.65639	0.768	0.881	3.795
43424.66671	0.568	0.885	3.807
43424.66672	0.616	0.837	3.625
43424.66673	0.672	0.899	3.645
43424.66674	0.512	0.893	3.82
43424.66675	0.72	0.892	3.807
43424.66676	1.463	0.88	3.808
43424.66678	0.608	0.887	3.794
43424.66679	0.632	0.882	3.795
43424.6668	0.536	0.244	1.012
43424.66681	0.528	0.239	0.985
43424.67712	0.52	0.218	0.802
43424.67714	0.696	0.252	0.968
43424.67715	0.592	0.247	1.036
43424.67716	0.576	0.247	1.026
43424.67717	0.655	0.246	1.051
43424.67718	0.568	0.241	0.998
43424.67719	0.536	0.24	1.012
43424.6772	0.751	0.017	0.021
43424.67722	0.727	0.008	-0.016
43424.67723	0.576	0.01	-0.16
43424.68754	0.807	0.018	-0.202
43424.68755	1.071	0.02	0.023
43424.68756	0.615	0.031	0.04
43424.68758	0.711	0.016	0.059
43424.68759	0.639	0.01	-0.02
43424.6876	0.671	0.009	0.016
43424.68761	0.879	0.01	-0.032
43424.68762	0.887	0.006	-0.051
43424.68763	0.447	0.002	-0.097
43424.68764	0.575	0.017	-0.051
43424.69796	0.496	0.002	-0.141
43424.69797	0.783	0.009	-0.024
43424.69798	0.879	0.03	0.005
43424.69799	0.711	0.004	-0.011
43424.698	0.663	0.002	-0.02
43424.69801	0.568	0.01	-0.038
43424.69803	0.503	0.006	-0.045
43424.69804	0.751	0.002	-0.072
43424.69805	0.559	0.001	-0.138
43424.69806	0.535	0.004	-0.189
43424.70837	0.52	0.012	-0.062
43424.70839	0.56	0.003	-0.091
43424.7084	0.663	0.005	-0.024
43424.70841	0.559	0.001	-0.028
43424.70842	1.023	0.015	-0.024
43424.70843	0.799	0.003	-0.051
43424.70844	0.535	-0.002	-0.075
43424.70845	0.615	0.002	-0.248
43424.70847	0.679	0.008	-0.116
43424.70848	0.671	0.023	-0.052
43424.71879	0.687	0.002	-0.047
43424.7188	1.063	0.006	-0.015
43424.71881	0.663	0.003	-0.022
43424.71883	0.679	0.02	-0.036
43424.71884	1.151	0.002	-0.051
43424.71885	0.775	0.003	-0.065
43424.71886	0.695	0	-0.266
43424.71887	0.663	0.011	-0.091
43424.71888	0.735	0.031	-0.016
43424.71889	10.172	0.005	-0.039
43424.72921	0.736	0.007	-0.011
43424.72922	0.72	0.038	0.027
43424.72923	0.944	0.015	-0.027
43424.72925	0.695	0.002	-0.046
43424.72926	0.815	0.005	-0.061
43424.72928	0.839	0.001	-0.232
43424.72929	0.879	0.012	-0.088
43424.7293	0.775	0.037	-0.002
43424.72931	0.695	0.02	-0.017
43424.73962	0.856	0.009	-0.004
43424.73964	0.752	0.008	-0.005
43424.73965	0.92	0.016	-0.014
43424.73966	0.728	0.002	-0.048
43424.73967	0.8	0.002	-0.067
43424.73968	0.952	0.002	-0.188
43424.73969	0.824	0.009	-0.08
43424.7397	0.624	0.024	-0.01
43424.73972	0.656	0.016	-0.033
43424.73973	0.848	0.014	0.005
43424.75004	1.048	0.01	-0.005
43424.75005	0.88	0.017	-0.025
43424.75006	1.383	0.005	-0.049
43424.75008	1.823	0.001	-0.059
43424.75009	1.095	0.004	-0.255
43424.7501	0.896	0.008	-0.085
43424.75011	0.712	0.033	-0.011
43424.75012	4.582	0.01	-0.04
43424.75013	0.76	0.01	-0.008
43424.75014	0.64	0.003	-0.048
43424.76046	0.648	0.014	-0.023
43424.76047	0.728	0.004	-0.048
43424.76048	0.68	0.001	-0.07
43424.76049	0.736	0.002	-0.249
43424.7605	0.856	0.009	-0.104
43424.76051	0.888	0.047	-0.021
43424.76053	0.672	0.006	-0.048
43424.76054	0.648	0.008	-0.02
43424.76055	1.151	0.005	-0.022
43424.76056	0.952	0.011	-0.031
43424.77087	0.792	0.002	-0.048
43424.77089	0.584	0.002	-0.07
43424.7709	0.72	0.002	-0.198
43424.77091	0.816	0.008	-0.147
43424.77092	0.712	0.018	-0.072
43424.77093	0.88	0.005	-0.09
43424.77094	0.72	0.006	-0.019
43424.77095	0.576	0.005	-0.023
43424.77097	0.864	0.011	-0.033
43424.77098	0.608	0.002	-0.048
43424.78129	0.68	-0.001	-0.079
43424.7813	0.584	0	-0.089
43424.78131	0.768	0.004	-0.166
43424.78133	0.56	0.015	-0.066
43424.78134	0.632	0.008	-0.108
43424.78135	0.616	0.006	-0.004
43424.78136	0.648	0.004	-0.031
43424.78137	0.752	0.014	-0.036
43424.78138	0.64	0.006	-0.042
43424.78139	1.088	0.003	-0.074
43424.79171	0.664	0.002	-0.207
43424.79172	0.656	0.008	-0.218
43424.79173	0.624	0.021	-0.061
43424.79174	0.632	0.006	-0.053
43424.79175	0.648	0.006	-0.025
43424.79176	0.792	0.003	-0.016
43424.79178	0.936	0.014	-0.024
43424.79179	0.632	0.004	-0.055
43424.7918	0.896	0.006	-0.062
43424.79181	0.592	0.001	-0.264
43424.80212	0.68	0.008	-0.118
43424.80214	0.576	0.033	-0.014
43424.80215	0.712	0.005	-0.043
43424.80216	0.64	0.01	-0.004
43424.80217	0.704	0.005	-0.053
43424.80218	0.704	0.158	0.113
43424.80219	0.624	0.012	-0.032
43424.8022	0.576	0.003	-0.054
43424.80222	0.72	0.004	-0.068
43424.80223	0.68	0	-0.164
43424.81254	1.496	0.005	-0.205
43424.81255	0.568	0.01	-0.083
43424.81256	1.264	0.005	-0.094
43424.81258	0.616	0.007	-0.016
43424.81259	0.8	0.002	-0.139
43424.8126	0.64	0.026	-0.021
43424.81261	0.552	0.006	-0.042
43424.81262	0.84	0.001	-0.059
43424.81263	0.64	0.004	-0.092
43424.81265	0.56	0.03	-0.049
43424.82296	0.6	0.005	-0.108
43424.82297	0.616	0.01	-0.027
43424.82298	0.728	0.008	-0.07
43424.82299	0.568	0.001	-0.152
43424.823	0.544	0.028	-0.021
43424.82301	0.88	0.008	-0.046
43424.82303	0.84	0.004	-0.056
43424.82304	0.632	0.005	-0.104
43424.82305	0.592	0.038	-0.007
43424.82306	0.768	0.003	-0.058
43424.83337	1.185	0.006	-0.039
43424.83339	0.584	0.005	-0.036
43424.8334	0.632	0.003	-0.163
43424.83341	0.552	0.011	-0.032
43424.83342	0.64	0.004	-0.045
43424.83343	0.688	0.006	-0.056
43424.83344	0.608	0.001	-0.242
43424.83345	0.952	0.007	-0.121
43424.83347	1.392	0.021	-0.024
43424.83348	0.832	0.006	-0.045
43424.84379	0.536	0.01	-0.008
43424.8438	0.536	0.018	-0.028
43424.84381	0.584	0.003	-0.04
43424.84383	0.544	0.002	-0.058
43424.84384	0.584	0.001	-0.112
43424.84385	0.704	0.013	-0.064
43424.84386	0.544	0.021	0.004
43424.84387	0.616	0.02	-0.005
43424.84388	0.6	0.034	0.019
43424.84389	0.648	0.005	-0.019
43424.85421	0.6	0.021	-0.025
43424.85422	0.584	0.006	-0.043
43424.85423	0.552	0.001	-0.067
43424.85424	0.616	-0.001	-0.241
43424.85425	0.696	0.009	-0.088
43424.85426	0.68	0.053	0.019
43424.85428	0.72	0.011	-0.029
43424.85429	0.664	0.013	0.004
43424.8543	0.512	0.006	-0.03
43424.85431	0.576	0.016	-0.026
43424.86462	0.608	0.001	-0.051
43424.86464	0.648	0.002	-0.078
43424.86465	0.696	0.01	-0.221
43424.86466	0.472	0.102	0.087
43424.86467	0.624	0.025	-0.038
43424.86468	0.584	0.006	-0.052
43424.86469	0.536	0.011	-0.002
43424.8647	0.536	0.004	-0.031
43424.86472	0.912	0.011	-0.038
43424.86473	0.72	0.002	-0.054
43424.87504	0.656	0.001	-0.061
43424.87505	0.552	0.003	-0.238
43424.87506	1.096	0.009	-0.081
43424.87508	0.712	0.017	-0.046
43424.87509	0.592	0.001	-0.05
43424.8751	0.688	0.009	-0.013
43424.87511	0.6	0.004	-0.027
43424.87512	0.576	0.016	-0.008
43424.87513	0.56	0.005	-0.033
43424.87514	0.872	0.003	-0.063
43424.88546	2.024	0.001	-0.164
43424.88547	0.88	0.01	-0.084
43424.88548	0.632	0.091	0.06
43424.88549	0.728	0.016	0.002
43424.8855	0.48	0.02	0.004
43424.88551	0.8	0.007	-0.021
43424.88553	0.808	0.04	-0.021
43424.88554	0.632	0.009	-0.036
43424.88555	0.648	0.003	-0.056
43424.88556	0.624	0.002	-0.092
43424.89587	1.52	0.031	-0.011
43424.89589	1.68	0.006	-0.176
43424.8959	1.432	0.013	-0.038
43424.89591	0.768	0.005	-0.094
43424.89592	0.56	0.012	0.008
43424.89593	0.632	0.003	-0.139
43424.89594	0.624	0.015	-0.04
43424.89595	0.552	0.001	-0.055
43424.89597	0.584	0.003	-0.074
43424.89598	0.52	0.003	-0.171
43424.90629	0.664	0.123	0.101
43424.9063	0.52	0.004	-0.062
43424.90631	0.672	0.008	-0.058
43424.90633	0.744	0.007	-0.014
43424.90634	0.608	0.004	-0.203
43424.90635	0.512	0.014	-0.034
43424.90636	0.656	0.004	-0.048
43424.90637	0.504	0.003	-0.069
43424.90638	0.544	0	-0.278
43424.90639	0.528	0.008	-0.137
43424.91671	0.649	0.016	-0.036
43424.91672	0.809	0.005	-0.046
43424.91673	0.665	0.007	-0.014
43424.91674	0.857	0.065	0.025
43424.91675	1.433	0.008	-0.04
43424.91676	0.713	0.004	-0.064
43424.91678	0.912	0.002	-0.059
43424.91679	0.936	0.004	-0.202
43424.9168	0.728	0.011	-0.26
43424.91681	0.904	0.019	-0.017
43424.92712	0.681	0.022	-0.016
43424.92714	0.689	0.055	0.039
43424.92715	0.617	0.003	-0.163
43424.92716	1.297	0.017	-0.029
43424.92717	0.769	0.008	-0.058
43424.92718	0.641	0.004	-0.064
43424.92719	0.721	0	-0.11
43424.9272	0.769	0.055	-0.034
43424.92722	1.057	0.026	-0.002
43424.92723	0.681	0.01	-0.039
43424.93754	0.561	0.005	-0.029
43424.93755	0.801	0.002	-0.091
43424.93756	1.041	0.025	-0.036
43424.93758	0.616	0.008	-0.041
43424.93759	0.632	0.004	-0.046
43424.9376	0.713	0.002	-0.075
43424.93761	0.649	0.004	-0.175
43424.93762	0.504	0.007	-0.229
43424.93763	0.616	0.014	-0.055
43424.93764	0.889	0.002	-0.044
43424.94796	0.456	0.001	-0.092
43424.94797	0.568	0.05	0.019
43424.94798	0.712	0.011	-0.036
43424.94799	0.448	0.005	-0.044
43424.948	0.656	0.001	-0.084
43424.94801	0.624	0	-0.246
43424.94803	0.744	0.008	-0.121
43424.94804	0.536	0.026	-0.032
43424.94805	1.016	0.014	-0.041
43424.94806	0.736	0.005	-0.076
43424.95837	0.552	0.004	-0.272
43424.95839	0.576	0.013	-0.025
43424.9584	0.496	0.004	-0.048
43424.95841	0.52	0.005	-0.073
43424.95842	0.648	0.002	-0.223
43424.95843	0.576	0.01	-0.024
43424.95844	0.672	0.017	-0.017
43424.95845	0.496	0.014	-0.011
43424.95847	0.536	0.004	-0.069
43424.95848	0.664	-0.002	-0.325
43424.96879	0.928	0.014	-0.033
43424.9688	0.4	0.004	-0.057
43424.96881	0.488	0.004	-0.059
43424.96883	0.744	0.001	-0.184
43424.96884	0.656	0.006	-0.351
43424.96885	0.448	0.015	-0.016
43424.96886	0.472	0.007	-0.019
43424.96887	0.464	0.002	-0.071
43424.96888	0.528	0	-0.313
43424.96889	0.44	0.025	-0.029
43424.97921	0.592	0.005	-0.048
43424.97922	0.696	0.004	-0.055
43424.97923	0.632	0.004	-0.091
43424.97924	0.56	0.028	-0.015
43424.97925	0.512	0.002	-0.12
43424.97926	0.6	0.015	-0.03
43424.97928	0.872	0.004	-0.071
43424.97929	0.544	0.005	-0.148
43424.9793	0.504	0.019	-0.027
43424.97931	0.704	0.009	-0.045
43424.98962	1.673	0.003	-0.056
43424.98964	0.408	0.003	-0.084
43424.98965	1.152	0.094	0.041
43424.98966	0.528	0.006	-0.202
43424.98967	1.104	0.014	-0.073
43424.98968	1.096	0.001	-0.058
43424.98969	0.464	0.004	-0.094
43424.9897	0.728	0.098	0.059
43424.98972	0.68	0.012	-0.05
43424.98973	0.576	0.002	-0.052
43425.00006	0.672	0.004	-0.084
43425.00008	1.145	0.002	-0.226
43425.00009	1.249	0.009	-0.129
43425.0001	0.648	0.017	-0.039
43425.00011	0.88	0.001	-0.069
43425.00012	0.912	0.003	-0.082
43425.00013	1.304	0.001	-0.14
43425.00014	0.48	0.008	-0.037
43425.00016	0.496	0.006	-0.046
43425.00017	1.496	0.003	-0.07
43425.01046	0.841	0.001	-0.251
43425.01047	0.696	0.011	-0.123
43425.01048	1.064	0.02	-0.015
43425.01049	0.712	0.004	-0.062
43425.0105	0.736	0.004	-0.086
43425.01051	0.728	0.04	-0.108
43425.01053	0.984	0.014	-0.033
43425.01054	0.912	0.005	-0.039
43425.01055	0.536	0.001	-0.069
43425.01056	0.776	0.001	-0.284
43425.02087	0.536	0.008	-0.12
43425.02089	0.608	0.062	0.033
43425.0209	0.552	0.001	-0.063
43425.02091	0.592	0.005	-0.103
43425.02092	0.696	0.003	-0.189
43425.02093	0.688	0.016	-0.032
43425.02094	0.624	0.007	-0.048
43425.02095	0.624	0.001	-0.071
43425.02097	0.824	0.001	-0.208
43425.02098	0.728	0.008	-0.086
43425.03129	0.809	0.08	0.045
43425.0313	0.713	0.001	-0.062
43425.03131	0.552	0	-0.078
43425.03133	0.592	0.004	-0.28
43425.03134	0.928	0.017	-0.029
43425.03135	0.84	0.006	-0.046
43425.03136	0.632	0.003	-0.067
43425.03137	0.6	0.002	-0.174
43425.03138	0.88	0.009	-0.193
43425.03139	0.672	0.091	0.061
43425.04171	0.673	0.005	-0.056
43425.04172	4.54	0.002	-0.085
43425.04173	2.426	0.004	-0.272
43425.04174	0.713	0.014	-0.041
43425.04175	0.832	0.005	-0.045
43425.04176	1.097	0.002	-0.062
43425.04178	1.465	0.003	-0.132
43425.04179	0.536	0.006	-0.115
43425.0418	1.257	0.045	0.024
43425.04181	0.672	0.004	-0.058
43425.05212	0.561	0.001	-0.082
43425.05213	0.689	0.004	-0.29
43425.05215	0.569	0.02	-0.025
43425.05216	0.616	0.003	-0.046
43425.05217	0.673	-0.001	-0.061
43425.05218	0.761	0.003	-0.117
43425.05219	0.801	0.039	-0.169
43425.0522	0.713	0.022	0.01
43425.05221	0.528	0.002	-0.065
43425.05223	0.616	0.003	-0.064
43425.06254	1.746	0.002	-0.272
43425.06255	0.713	0.022	-0.039
43425.06256	0.961	0.003	-0.059
43425.06258	0.705	0.002	-0.059
43425.06259	0.649	0.001	-0.095
43425.0626	3.492	0.063	-0.055
43425.06261	1.858	0.002	-0.133
43425.06262	0.777	0.038	-0.01
43425.06263	0.793	0.012	-0.027
43425.06264	1.793	0.006	-0.04
43425.07296	0.809	0.004	-0.076
43425.07297	1.786	-0.001	-0.134
43425.07298	1.177	0.106	0.083
43425.07299	0.969	0.04	0.149
43425.073	0.969	0.044	0.166
43425.07301	0.897	0.041	0.1
43425.07303	0.841	0.091	0.219
43425.07304	2.05	0.041	0.166
43425.07305	0.745	0.051	0.094
43425.07306	1.794	0.435	1.912
43425.08337	0.945	0.439	1.922
43425.08339	1.354	0.439	1.858
43425.0834	1.121	0.435	1.862
43425.08341	1.169	0.442	1.973
43425.08342	7.208	0.437	1.934
43425.08343	2.018	0.432	1.92
43425.08344	6.519	0.377	1.721
43425.08345	1.722	0.447	1.896
43425.08347	2.699	1.201	5.416
43425.08348	1.45	1.214	5.472
43425.09379	1.194	1.183	5.355
43425.0938	1.418	1.199	5.41
43425.09381	1.17	1.217	5.513
43425.09383	6.247	1.199	5.445
43425.09384	1.57	3.611	15.916
43425.09385	2.138	3.456	15.462
43425.09386	2.819	3.605	15.94
43425.09387	2.17	3.613	15.724
43425.09388	1.265	3.578	15.97
43425.09389	1.658	3.426	15.378
43425.10421	1.378	3.574	15.731
43425.10422	3.269	3.477	15.362
43425.10423	1.37	3.515	15.653
43425.10424	1.506	3.482	15.392
43425.10425	1.185	3.366	15.11
43425.10426	0.953	3.434	15.364
43425.10428	1.554	3.366	14.969
43425.10429	1.353	3.331	14.87
43425.1043	1.554	3.256	14.552
43425.10431	1.818	7.306	32.413
43425.11462	0.769	7.184	31.653
43425.11464	1.37	7.228	31.921
43425.11465	1.218	7.118	31.541
43425.11466	1.114	7.532	33.19
43425.11467	1.329	6.948	30.851
43425.11468	1.154	7.185	31.7
43425.11469	1.25	7.095	31.384
43425.1147	1.594	7.395	32.734
43425.11472	1.289	7.947	35.402
43425.11473	3.364	7.865	34.964
43425.12504	1.194	8.169	36.324
43425.12505	0.777	8.376	37.268
43425.12506	1.138	8.618	38.008
43425.12508	3.749	9.05	39.894
43425.12509	1.146	9.682	42.42
43425.1251	1.33	9.583	42.14
43425.12511	0.929	10.414	45.712
43425.12512	1.001	9.78	43.211
43425.12513	0.977	10.699	46.478
43425.12514	1.626	10.504	46.22
43425.13546	1.394	9.975	44.103
43425.13547	0.898	10.716	46.986
43425.13548	0.913	9.926	44.024
43425.13549	0.961	10.503	45.247
43425.1355	1.274	10.453	45.884
43425.13551	1.05	14.361	62.887
43425.13553	0.921	14.403	63.47
43425.13554	1.009	14.169	62.56
43425.13555	1.17	13.849	60.375
43425.13556	0.881	14.214	62.097
43425.14587	0.898	14.019	61.134
43425.14589	0.785	14.681	64.669
43425.1459	1.002	13.967	61.504
43425.14591	1.017	14.181	62.318
43425.14592	0.985	17.5	77.146
43425.14593	0.809	16.717	73.927
43425.14594	0.993	17.977	78.928
43425.14595	1.009	16.883	73.91
43425.14597	1.058	18.145	79.77
43425.14598	0.961	17.524	76.995
43425.15629	0.769	17.978	78.901
43425.1563	1.162	17.47	77.211
43425.15631	0.809	16.832	74.746
43425.15633	0.914	19.892	87.545
43425.15634	0.977	19.833	88.962
43425.15635	0.913	18.907	84.557
43425.15636	1.73	18.783	82.902
43425.15637	1.21	19.898	87.732
43425.15638	0.969	19.622	87.265
43425.15639	1.33	20.243	87.784
43425.16671	1.122	19.507	86.909
43425.16672	0.769	9.093	41.051
43425.16673	1.09	9.205	41.352
43425.16674	0.841	9.175	41.055
43425.16675	1.186	9.279	42.009
43425.16676	3.781	26.943	119.005
43425.16678	1.242	26.551	117.871
43425.16679	0.993	25.361	111.725
43425.1668	0.913	26.994	119.01
43425.16681	0.801	27.595	123.254
43425.17712	0.745	25.855	116.412
43425.17714	0.777	28.202	127.878
43425.17715	0.841	29.908	135.201
43425.17716	0.938	30.255	137.516
43425.17717	0.857	29.902	135.777
43425.17718	0.825	29.635	134.086
43425.17719	0.953	32.173	157.013
43425.1772	0.849	31.767	142.197
43425.17722	0.713	32.98	145.206
43425.17723	0.721	32.962	143.166
43425.18754	2.196	32.831	149.95
43425.18755	0.737	31.38	143.463
43425.18756	1.218	39.09	179.453
43425.18757	0.737	42.73	194.135
43425.18759	0.713	42.921	195.39
43425.1876	0.769	41.44	190.478
43425.18761	0.825	41.081	176.284
43425.18762	1.122	44.102	196.433
43425.18763	1.194	26.412	116.692
43425.18764	1.426	22.248	99.57
43425.19796	0.97	20.78	96.933
43425.19797	0.866	47.597	218.339
43425.19798	1.418	48.097	223.228
43425.19799	0.737	46.187	199.738
43425.198	1.002	44.657	207.192
43425.19801	0.713	44.035	196.942
43425.19803	0.825	48.039	214.494
43425.19804	0.882	48.204	222.001
43425.19805	1.394	46.254	215.105
43425.19806	1.026	46.95	211.588
43425.20842	0.713	51.196	234.628
43425.20843	0.962	52.478	245.919
43425.20844	0.633	50.316	223.898
43425.20845	0.745	52.509	230.752
43425.20847	1.875	53.893	252.119
43425.20848	1.066	51.366	240.944
43425.21879	1.194	49.223	228.74
43425.2188	1.17	52.86	242.085
43425.21881	1.211	53.026	246.732
43425.21883	1.162	52.347	236.457
43425.21884	0.962	48.923	227.877
43425.21885	0.874	56.839	256.544
43425.21889	0.761	55.021	259.308
43425.22921	0.826	55.251	250.457
43425.22922	0.842	44.606	211.086
43425.22923	0.802	54.176	252.647
43425.22924	0.818	52.135	232.584
43425.22925	1.186	57.614	262.405
43425.22926	1.403	61.744	293.152
43425.22928	1.002	62.975	290.477
43425.22929	1.074	58.579	270.94
43425.2293	0.817	56.214	263.561
43425.22931	1.098	69.459	318.604
43425.23962	0.85	54.954	262.521
43425.23964	1.051	62.339	266.395
43425.23965	34	53.724	255.767
43425.23969	0.81	55.918	261.407
43425.2397	1.17	69.721	337.983
43425.23972	0.754	69.854	328.114
43425.23973	1.082	66.573	324.705
43425.25004	0.906	71.953	331.279
43425.25005	0.842	71.93	350.212
43425.25006	0.77	65.791	316.674
43425.25008	0.842	68.338	317.029
43425.25009	0.738	74.085	318.041
43425.2501	1.154	69.692	342.457
43425.25011	0.938	80.265	390.635
43425.25012	0.962	66.347	317.901
43425.26049	0.914	0	0
43425.2605	0.874	75.753	370.842
43425.26051	1.154	66.833	299.499
43425.26053	1.058	72.173	347.928
43425.26054	0.906	77.501	374.546
43425.26055	0.866	76.03	377.874
43425.26056	1.01	80.852	403.637
43425.27087	1.083	78.196	362.177
43425.27089	0.802	71.048	344.735
43425.2709	0.834	88.469	409.883
43425.27091	0.834	82.075	368.749
43425.27092	1.09	79.309	351.766
43425.27094	0.89	75.302	376.5
43425.27095	1.122	64.677	319.987
43425.27097	0.778	73.77	360.976
43425.27098	1.058	75.668	379.253
43425.28129	0.714	74.756	356.712
43425.2813	0.578	80.299	390.195
43425.28131	0.634	76.075	372.292
43425.28133	0.433	67.166	329.068
43425.28134	0.401	67.816	299.864
43425.28135	0.65	48.507	242.592
43425.28136	0.874	121.616	592.868
43425.28137	0.481	91.567	443.417
43425.28138	0.601	84.575	389.973
43425.28139	0.561	89.436	448.088
43425.29171	0.546	116.792	480.502
43425.29172	0.474	97.938	495.839
43425.29173	0.465	96.162	481.526
43425.29174	1.067	94.434	459.237
43425.29175	1.091	107.621	532.232
43425.29176	0.449	100.174	491.344
43425.29178	0.602	83.731	422.862
43425.29179	0.578	114.256	526.464
43425.2918	0.61	112.346	455.13
43425.29181	0.441	109.053	498.722
43425.30212	0.875	105.33	508.309
43425.30214	0.707	100.423	489.842
43425.30215	0.699	99.484	455.351
43425.30216	1.027	110.65	528.401
43425.30217	0.859	19.554	98.57
43425.30218	0.674	19.781	99.292
43425.30219	0.835	19.749	99.889
43425.3022	1.22	19.733	99.385
43425.30222	0.835	19.778	99.986
43425.30223	1.846	19.747	99.071
43425.31254	0.514	19.967	101.541
